date,value_mill_m3
2021-11-24,180.5041
2021-11-25,179.5616
2021-11-26,178.4424
2021-11-27,177.3844
2021-11-28,176.2548
2021-11-29,175.2376
2021-11-30,174.3089
2021-12-01,173.1113
2021-12-02,171.7844
2021-12-03,170.4203
2021-12-04,169.1718
2021-12-05,167.7768
2021-12-06,166.2663
2021-12-07,164.7694
2021-12-08,163.3882
2021-12-09,161.9797
2021-12-10,160.3705
2021-12-11,158.8429
2021-12-12,157.3801
2021-12-13,155.9082
2021-12-14,154.413
2021-12-15,153.1542
2021-12-16,151.9865
2021-12-17,150.6069
2021-12-18,149.2829
2021-12-19,148.8654
2021-12-20,147.8803
2021-12-21,146.3801
2021-12-22,144.9092
2021-12-23,143.448
2021-12-24,142.2576
2021-12-25,140.9139
2021-12-26,139.681
2021-12-27,138.4905
2021-12-28,137.4405
2021-12-29,136.2761
2021-12-30,135.1215
2021-12-31,134.0974
2022-01-01,132.9886
2022-01-02,132.2448
2022-01-03,131.348
2022-01-04,130.1119
2022-01-05,128.7975
2022-01-06,127.3429
2022-01-07,125.9275
2022-01-08,124.4522
2022-01-09,123.2329
2022-01-10,121.9169
2022-01-11,120.4419
2022-01-12,118.9799
2022-01-13,117.5537
2022-01-14,116.3412
2022-01-15,115.171
2022-01-16,113.9294
2022-01-17,112.6489
2022-01-18,111.2194
2022-01-19,109.7866
2022-01-20,108.4477
2022-01-21,107.0409
2022-01-22,105.6243
2022-01-23,104.1492
2022-01-24,102.6679
2022-01-25,101.1637
2022-01-26,99.64333
2022-01-27,98.1652
2022-01-28,96.6707
2022-01-29,95.57182
2022-01-30,94.59616
2022-01-31,93.35941
2022-02-01,92.09193
2022-02-02,90.97561
2022-02-03,89.6049
2022-02-04,88.38002
2022-02-05,87.93652
2022-02-06,88.30868
2022-02-07,88.26215
2022-02-08,87.19543
2022-02-09,86.0697
2022-02-10,84.92234
2022-02-11,83.52689
2022-02-12,82.28031
2022-02-13,82.33595
2022-02-14,82.77027
2022-02-15,82.89124
2022-02-16,81.89567
2022-02-17,81.07397
2022-02-18,80.06615
2022-02-19,79.51112
2022-02-20,79.73741
2022-02-21,80.02581
2022-02-22,79.52037
2022-02-23,78.28916
2022-02-24,77.47356
2022-02-25,77.05196
2022-02-26,77.30297
2022-02-27,77.50474
2022-02-28,77.71228
2022-03-01,77.51392
2022-03-02,76.20226
2022-03-03,75.08272
2022-03-04,73.99113
2022-03-05,73.54446
2022-03-06,73.68413
2022-03-07,73.11049
2022-03-08,71.79255
2022-03-09,70.62028
2022-03-10,70.26042
2022-03-11,70.34423
2022-03-12,70.41563
2022-03-13,70.49947
2022-03-14,69.95982
2022-03-15,68.44347
2022-03-16,66.89597
2022-03-17,65.54085
2022-03-18,64.11095
2022-03-19,62.62923
2022-03-20,61.3372
2022-03-21,60.03631
2022-03-22,58.61298
2022-03-23,57.18677
2022-03-24,55.72254
2022-03-25,55.12171
2022-03-26,55.6292
2022-03-27,56.28544
2022-03-28,56.99424
2022-03-29,56.97091
2022-03-30,56.06377
2022-03-31,55.16253
2022-04-01,54.45968
2022-04-02,54.24966
2022-04-03,54.60257
2022-04-04,54.88844
2022-04-05,54.77753
2022-04-06,53.82096
2022-04-07,53.02459
2022-04-08,52.62513
2022-04-09,52.79115
2022-04-10,52.94294
2022-04-11,52.66297
2022-04-12,51.65088
2022-04-13,50.85176
2022-04-14,49.54506
2022-04-15,48.94997
2022-04-16,49.30295
2022-04-17,49.79004
2022-04-18,50.41721
2022-04-19,50.84887
2022-04-20,50.50182
2022-04-21,51.12302
2022-04-22,52.95463
2022-04-23,55.24715
2022-04-24,57.54551
2022-04-25,59.20213
2022-04-26,59.80872
2022-04-27,60.05972
2022-04-28,60.15875
2022-04-29,60.80635
2022-04-30,62.06922
2022-05-01,63.26796
2022-05-02,64.46795
2022-05-03,65.1904
2022-05-04,64.64778
2022-05-05,64.0285
2022-05-06,63.44289
2022-05-07,63.71753
2022-05-08,64.57026
2022-05-09,64.67572
2022-05-10,64.35928
2022-05-11,64.3531
2022-05-12,64.99821
2022-05-13,65.98429
2022-05-14,66.89591
2022-05-15,67.30837
2022-05-16,67.46344
2022-05-17,66.69438
2022-05-18,66.13002
2022-05-19,65.38578
2022-05-20,64.50511
2022-05-21,64.19504
2022-05-22,64.42757
2022-05-23,64.59207
2022-05-24,64.8493
2022-05-25,64.81839
2022-05-26,64.62299
2022-05-27,64.8493
2022-05-28,64.99828
2022-05-29,65.10366
2022-05-30,65.1996
2022-05-31,65.32685
2022-06-01,65.42622
2022-06-02,65.64301
2022-06-03,65.702
2022-06-04,65.7672
2022-06-05,65.78271
2022-06-06,65.78893
2022-06-07,65.84169
2022-06-08,65.94414
2022-06-09,65.96579
2022-06-10,66.03696
2022-06-11,66.09267
2022-06-12,66.20131
2022-06-13,66.24166
2022-06-14,66.24166
2022-06-15,65.78578
2022-06-16,65.07574
2022-06-17,64.93621
2022-06-18,65.05724
2022-06-19,64.98897
2022-06-20,65.02933
2022-06-21,64.58266
2022-06-22,63.84542
2022-06-23,63.48957
2022-06-24,63.31155
2022-06-25,63.32907
2022-06-26,63.29987
2022-06-27,63.44003
2022-06-28,63.58017
2022-06-29,63.51886
2022-06-30,62.56213
2022-07-01,61.9497
2022-07-02,62.0021
2022-07-03,61.91477
2022-07-04,61.99919
2022-07-05,62.03411
2022-07-06,61.84765
2022-07-07,61.84765
2022-07-08,61.70754
2022-07-09,61.62584
2022-07-10,61.4481
2022-07-11,61.29632
2022-07-12,61.25837
2022-07-13,61.1796
2022-07-14,61.07773
2022-07-15,60.94641
2022-07-16,60.87049
2022-07-17,60.68975
2022-07-18,60.60232
2022-07-19,59.75045
2022-07-20,58.8755
2022-07-21,58.42929
2022-07-22,57.58346
2022-07-23,57.43764
2022-07-24,57.3413
2022-07-25,57.46392
2022-07-26,57.66214
2022-07-27,57.46393
2022-07-28,57.27128
2022-07-29,56.88918
2022-07-30,56.15432
2022-07-31,56.12506
2022-08-01,56.48089
2022-08-02,56.40497
2022-08-03,56.42249
2022-08-04,56.11337
2022-08-05,55.60005
2022-08-06,55.46283
2022-08-07,55.32893
2022-08-08,55.32019
2022-08-09,55.2589
2022-08-10,55.18007
2022-08-11,55.12169
2022-08-12,55.07206
2022-08-13,54.92058
2022-08-14,54.80971
2022-08-15,54.71629
2022-08-16,54.85049
2022-08-17,55.03993
2022-08-18,55.03993
2022-08-19,55.03993
2022-08-20,55.09833
2022-08-21,55.0575
2022-08-22,55.17715
2022-08-23,55.18007
2022-08-24,55.19175
2022-08-25,55.24722
2022-08-26,55.2822
2022-08-27,55.57377
2022-08-28,55.73727
2022-08-29,55.74019
2022-08-30,55.77803
2022-08-31,55.8799
2022-09-01,55.62939
2022-09-02,55.58029
2022-09-03,55.72963
2022-09-04,55.92654
2022-09-05,56.1517
2022-09-06,56.16016
2022-09-07,56.18927
2022-09-08,56.27368
2022-09-09,56.29987
2022-09-10,56.18053
2022-09-11,56.16598
2022-09-12,56.20971
2022-09-13,57.15763
2022-09-14,57.72926
2022-09-15,58.0588
2022-09-16,58.30679
2022-09-17,58.38854
2022-09-18,58.49627
2022-09-19,58.63628
2022-09-20,58.68007
2022-09-21,58.77056
2022-09-22,58.82019
2022-09-23,58.91919
2022-09-24,59.10005
2022-09-25,59.21976
2022-09-26,59.54625
2022-09-27,60.53795
2022-09-28,63.27422
2022-09-29,65.49435
2022-09-30,67.09584
2022-10-01,68.994
2022-10-02,72.06235
2022-10-03,74.2175
2022-10-04,75.81153
2022-10-05,77.0922
2022-10-06,78.65514
2022-10-07,80.38243
2022-10-08,82.58725
2022-10-09,84.20603
2022-10-10,85.56731
2022-10-11,86.89157
2022-10-12,87.87454
2022-10-13,88.74899
2022-10-14,89.58313
2022-10-15,90.98183
2022-10-16,93.19251
2022-10-17,95.55237
2022-10-18,97.77943
2022-10-19,99.68871
2022-10-20,101.1378
2022-10-21,102.24
2022-10-22,103.1054
2022-10-23,103.851
2022-10-24,104.6419
2022-10-25,106.0133
2022-10-26,107.4396
2022-10-27,108.6357
2022-10-28,109.7412
2022-10-29,110.8822
2022-10-30,111.7348
2022-10-31,112.5322
2022-11-01,113.3265
2022-11-02,114.8176
2022-11-03,117.4012
2022-11-04,121.4436
2022-11-05,126.4561
2022-11-06,130.1315
2022-11-07,133.8789
2022-11-08,137.6231
2022-11-09,141.5857
2022-11-10,144.9581
2022-11-11,147.3878
2022-11-12,149.2372
2022-11-13,150.5743
2022-11-14,151.569
2022-11-15,152.4203
2022-11-16,153.4607
2022-11-17,154.4326
2022-11-18,155.2054
2022-11-19,155.7404
2022-11-20,156.2881
2022-11-21,156.7235
2022-11-22,157.1896
2022-11-23,157.8224
2022-11-24,158.7103
2022-11-25,159.7037
2022-11-26,161.6327
2022-11-27,163.5719
2022-11-28,166.94
2022-11-29,170.7026
2022-11-30,173.1113
2022-12-01,174.8294
2022-12-02,176.1085
2022-12-03,177.1259
2022-12-04,177.9355
2022-12-05,178.3539
2022-12-06,177.6089
2022-12-07,176.6563
2022-12-08,175.7309
2022-12-09,174.6933
2022-12-10,173.683
2022-12-11,173.7714
2022-12-12,173.278
2022-12-13,171.7607
2022-12-14,170.2264
2022-12-15,168.692
2022-12-16,167.0828
2022-12-17,165.7492
2022-12-18,165.0282
2022-12-19,165.1369
2022-12-20,165.028
2022-12-21,163.6365
2022-12-22,162.3947
2022-12-23,160.9421
2022-12-24,159.9621
2022-12-25,160.1289
2022-12-26,160.5339
2022-12-27,160.9761
2022-12-28,161.4932
2022-12-29,162.0613
2022-12-30,162.5343
2022-12-31,163.2725
2023-01-01,163.8134
2023-01-02,163.1806
2023-01-03,161.9593
2023-01-04,160.9693
2023-01-05,159.8023
2023-01-06,159.0129
2023-01-07,159.326
2023-01-08,160.2446
2023-01-09,162.2723
2023-01-10,164.3645
2023-01-11,166.0418
2023-01-12,167.3584
2023-01-13,168.556
2023-01-14,169.5562
2023-01-15,170.638
2023-01-16,170.951
2023-01-17,170.3557
2023-01-18,169.4916
2023-01-19,168.3586
2023-01-20,167.11
2023-01-21,165.9976
2023-01-22,164.6538
2023-01-23,163.2248
2023-01-24,161.745
2023-01-25,160.4148
2023-01-26,159.2852
2023-01-27,158.0809
2023-01-28,156.7814
2023-01-29,156.2336
2023-01-30,156.8834
2023-01-31,156.7406
2023-02-01,156.4004
2023-02-02,156.1472
2023-02-03,155.0848
2023-02-04,153.8195
2023-02-05,153.2292
2023-02-06,152.8444
2023-02-07,151.4711
2023-02-08,150.0427
2023-02-09,148.986
2023-02-10,148.0173
2023-02-11,148.0889
2023-02-12,148.5033
2023-02-13,148.9339
2023-02-14,148.6305
2023-02-15,147.2769
2023-02-16,145.9365
2023-02-17,144.8798
2023-02-18,145.1213
2023-02-19,145.4898
2023-02-20,146.0669
2023-02-21,146.3508
2023-02-22,145.4212
2023-02-23,144.508
2023-02-24,143.5849
2023-02-25,143.2685
2023-02-26,143.4155
2023-02-27,142.4402
2023-02-28,141.0933
2023-03-01,139.6353
2023-03-02,138.171
2023-03-03,136.7359
2023-03-04,135.3987
2023-03-05,133.905
2023-03-06,132.4014
2023-03-07,130.8555
2023-03-08,129.2835
2023-03-09,127.6854
2023-03-10,126.1167
2023-03-11,124.5302
2023-03-12,122.9769
2023-03-13,121.8845
2023-03-14,120.7758
2023-03-15,119.3268
2023-03-16,117.9588
2023-03-17,117.0673
2023-03-18,115.6442
2023-03-19,114.1564
2023-03-20,112.7396
2023-03-21,111.3069
2023-03-22,110.0816
2023-03-23,109.1577
2023-03-24,108.8593
2023-03-25,109.6018
2023-03-26,110.3506
2023-03-27,110.9082
2023-03-28,110.8952
2023-03-29,109.6634
2023-03-30,108.4185
2023-03-31,107.2256
2023-04-01,105.9874
2023-04-02,104.7975
2023-04-03,103.4556
2023-04-04,102.0131
2023-04-05,100.5153
2023-04-06,99.02747
2023-04-07,97.6757
2023-04-08,96.26229
2023-04-09,94.89111
2023-04-10,94.05157
2023-04-11,94.70958
2023-04-12,96.48271
2023-04-13,98.47967
2023-04-14,100.6677
2023-04-15,103.0082
2023-04-16,105.2126
2023-04-17,107.4169
2023-04-18,109.7736
2023-04-19,112.2015
2023-04-20,114.7431
2023-04-21,117.4628
2023-04-22,120.3803
2023-04-23,123.9962
2023-04-24,128.4159
2023-04-25,132.5058
2023-04-26,135.8814
2023-04-27,138.5232
2023-04-28,139.5898
2023-04-29,139.7299
2023-04-30,140.6008
2023-05-01,142.1532
2023-05-02,142.4957
2023-05-03,142.3391
2023-05-04,142.4794
2023-05-05,143.3241
2023-05-06,144.782
2023-05-07,146.2953
2023-05-08,148.076
2023-05-09,150.3003
2023-05-10,154.402
2023-05-11,159.2581
2023-05-12,164.0257
2023-05-13,169.2211
2023-05-14,174.0475
2023-05-15,178.6206
2023-05-16,182.9089
2023-05-17,186.9659
2023-05-18,189.1953
2023-05-19,190.5741
2023-05-20,192.7007
2023-05-21,195.5477
2023-05-22,197.6866
2023-05-23,200.4568
2023-05-24,202.944
2023-05-25,204.663
2023-05-26,206.6031
2023-05-27,208.6228
2023-05-28,210.2702
2023-05-29,211.626
2023-05-30,211.7482
2023-05-31,211.5491
2023-06-01,211.8352
2023-06-02,212.5431
2023-06-03,212.8395
2023-06-04,213.3834
2023-06-05,212.8435
2023-06-06,211.7805
2023-06-07,210.7348
2023-06-08,209.5065
2023-06-09,208.4998
2023-06-10,208.4861
2023-06-11,208.5497
2023-06-12,207.5779
2023-06-13,206.1108
2023-06-14,204.5948
2023-06-15,202.9989
2023-06-16,201.3408
2023-06-17,199.9856
2023-06-18,198.7228
2023-06-19,197.6853
2023-06-20,197.6701
2023-06-21,197.5461
2023-06-22,196.1717
2023-06-23,194.5928
2023-06-24,193.3385
2023-06-25,192.3524
2023-06-26,191.5059
2023-06-27,191.6771
2023-06-28,191.4985
2023-06-29,190.1959
2023-06-30,189.1275
2023-07-01,189.0461
2023-07-02,189.315
2023-07-03,189.4357
2023-07-04,189.5646
2023-07-05,188.5415
2023-07-06,187.5754
2023-07-07,186.9864
2023-07-08,187.0524
2023-07-09,187.1067
2023-07-10,187.294
2023-07-11,187.5695
2023-07-12,188.0994
2023-07-13,187.8562
2023-07-14,186.8584
2023-07-15,186.3889
2023-07-16,187.4509
2023-07-17,189.3145
2023-07-18,190.7917
2023-07-19,190.7404
2023-07-20,190.2192
2023-07-21,189.8351
2023-07-22,189.519
2023-07-23,189.9968
2023-07-24,190.3598
2023-07-25,190.5574
2023-07-26,190.8269
2023-07-27,190.4774
2023-07-28,188.9662
2023-07-29,188.2692
2023-07-30,188.3734
2023-07-31,188.4524
2023-08-01,188.5029
2023-08-02,188.585
2023-08-03,188.7341
2023-08-04,188.8501
2023-08-05,188.9615
2023-08-06,189.0192
2023-08-07,189.1258
2023-08-08,189.6225
2023-08-09,189.948
2023-08-10,190.1576
2023-08-11,190.3506
2023-08-12,190.577
2023-08-13,190.7866
2023-08-14,191.0244
2023-08-15,191.7483
2023-08-16,192.7117
2023-08-17,193.3456
2023-08-18,193.9262
2023-08-19,194.5197
2023-08-20,195.6166
2023-08-21,196.6274
2023-08-22,196.5895
2023-08-23,195.5419
2023-08-24,194.6151
2023-08-25,195.2462
2023-08-26,196.2218
2023-08-27,197.3092
2023-08-28,198.1834
2023-08-29,198.8393
2023-08-30,199.424
2023-08-31,199.9449
2023-09-01,200.0123
2023-09-02,199.0917
2023-09-03,198.1697
2023-09-04,197.1231
2023-09-05,195.9906
2023-09-06,194.6544
2023-09-07,193.3992
2023-09-08,192.2408
2023-09-09,191.0909
2023-09-10,190.0815
2023-09-11,188.7763
2023-09-12,187.5589
2023-09-13,185.9357
2023-09-14,185.0377
2023-09-15,185.0544
2023-09-16,185.13
2023-09-17,185.1652
2023-09-18,185.9287
2023-09-19,189.3448
2023-09-20,192.262
2023-09-21,196.2954
2023-09-22,200.8735
2023-09-23,203.9947
2023-09-24,206.0789
2023-09-25,207.9369
2023-09-26,209.898
2023-09-27,211.4596
2023-09-28,212.8081
2023-09-29,214.0495
2023-09-30,214.9786
2023-10-01,214.6548
2023-10-02,213.7965
2023-10-03,213.1554
2023-10-04,213.4367
2023-10-05,213.7765
2023-10-06,214.1888
2023-10-07,214.5288
2023-10-08,214.4721
2023-10-09,213.6098
2023-10-10,212.2538
2023-10-11,212.1345
2023-10-12,212.5063
2023-10-13,212.843
2023-10-14,213.9039
2023-10-15,214.7551
2023-10-16,215.4107
2023-10-17,215.9837
2023-10-18,216.4813
2023-10-19,216.9102
2023-10-20,217.2579
2023-10-21,217.4843
2023-10-22,217.6803
2023-10-23,217.2827
2023-10-24,216.9
2023-10-25,217.3173
2023-10-26,217.6436
2023-10-27,217.148
2023-10-28,215.9933
2023-10-29,215.6283
2023-10-30,215.8236
2023-10-31,214.8059
2023-11-01,213.5754
2023-11-02,213.6784
2023-11-03,214.8481
2023-11-04,217.1278
2023-11-05,220.7295
2023-11-06,223.5212
2023-11-07,225.5773
2023-11-08,227.1064
2023-11-09,228.3943
2023-11-10,228.9956
2023-11-11,228.0982
2023-11-12,227.0199
2023-11-13,225.958
2023-11-14,225.2534
2023-11-15,223.8737
2023-11-16,222.4034
2023-11-17,221.014
2023-11-18,219.5762
2023-11-19,218.3859
2023-11-20,217.1148
2023-11-21,215.622
2023-11-22,214.1566
2023-11-23,213.5045
2023-11-24,212.682
2023-11-25,211.4164
2023-11-26,210.0315
2023-11-27,208.6064
2023-11-28,207.1519
2023-11-29,205.6838
2023-11-30,204.1784
2023-12-01,202.6257
2023-12-02,201.0458
2023-12-03,199.4863
2023-12-04,197.9467
2023-12-05,196.343
2023-12-06,194.7711
2023-12-07,193.1904
2023-12-08,191.5833
2023-12-09,190.1049
2023-12-10,189.0093
2023-12-11,187.9003
2023-12-12,186.3661
2023-12-13,184.8275
2023-12-14,183.2225
2023-12-15,181.5078
2023-12-16,180.598
2023-12-17,181.0359
2023-12-18,182.0284
2023-12-19,183.169
2023-12-20,184.1185
2023-12-21,185.0317
2023-12-22,185.7483
2023-12-23,186.349
2023-12-24,186.8445
2023-12-25,187.3725
2023-12-26,187.8048
2023-12-27,187.8308
2023-12-28,187.4306
2023-12-29,187.5558
2023-12-30,187.8276
2023-12-31,188.1015
2024-01-01,188.5204
2024-01-02,188.6455
2024-01-03,187.8586
2024-01-04,186.7648
2024-01-05,185.301
2024-01-06,183.7836
2024-01-07,182.2323
2024-01-08,180.664
2024-01-09,179.0752
2024-01-10,177.4695
2024-01-11,175.8465
2024-01-12,174.2545
2024-01-13,172.6385
2024-01-14,171.1279
2024-01-15,169.58
2024-01-16,167.947
2024-01-17,166.4534
2024-01-18,164.8545
2024-01-19,163.2418
2024-01-20,161.5851
2024-01-21,160.0915
2024-01-22,159.4179
2024-01-23,160.2923
2024-01-24,161.1564
2024-01-25,161.4456
2024-01-26,160.4965
2024-01-27,159.5982
2024-01-28,158.9249
2024-01-29,158.1972
2024-01-30,157.1318
2024-01-31,156.2352
2024-02-01,155.6588
2024-02-02,155.2936
2024-02-03,155.731
2024-02-04,156.5146
2024-02-05,156.9334
2024-02-06,156.0652
2024-02-07,154.899
2024-02-08,153.5553
2024-02-09,152.2605
2024-02-10,150.9461
2024-02-11,149.713
2024-02-12,148.4027
2024-02-13,147.1791
2024-02-14,145.8093
2024-02-15,144.4884
2024-02-16,143.2947
2024-02-17,142.6718
2024-02-18,143.0426
2024-02-19,143.4374
2024-02-20,143.7186
2024-02-21,143.7056
2024-02-22,143.6241
2024-02-23,144.5863
2024-02-24,145.4114
2024-02-25,146.0341
2024-02-26,146.2485
2024-02-27,145.5419
2024-02-28,144.9646
2024-02-29,144.8407
2024-03-01,145.6593
2024-03-02,146.7943
2024-03-03,147.933
2024-03-04,149.3149
2024-03-05,150.4536
2024-03-06,151.4483
2024-03-07,151.5169
2024-03-08,150.8124
2024-03-09,150.6721
2024-03-10,151.1355
2024-03-11,151.1662
2024-03-12,150.0655
2024-03-13,148.8393
2024-03-14,147.5802
2024-03-15,147.3878
2024-03-16,148.7935
2024-03-17,150.2133
2024-03-18,150.9721
2024-03-19,150.5058
2024-03-20,149.8568
2024-03-21,148.8327
2024-03-22,147.8705
2024-03-23,147.4661
2024-03-24,148.0317
2024-03-25,147.8207
2024-03-26,146.7518
2024-03-27,145.705
2024-03-28,145.2973
2024-03-29,146.2072
2024-03-30,147.5998
2024-03-31,149.9012
2024-04-01,152.8606
2024-04-02,155.1077
2024-04-03,156.9175
2024-04-04,158.5504
2024-04-05,159.5199
2024-04-06,160.0813
2024-04-07,161.1373
2024-04-08,163.2861
2024-04-09,166.2936
2024-04-10,170.0494
2024-04-11,173.9108
2024-04-12,178.5683
2024-04-13,183.457
2024-04-14,188.7362
2024-04-15,193.6602
2024-04-16,197.0212
2024-04-17,198.2895
2024-04-18,198.7087
2024-04-19,198.7925
2024-04-20,198.5654
2024-04-21,198.1685
2024-04-22,197.4475
2024-04-23,196.6648
2024-04-24,195.7949
2024-04-25,194.8656
2024-04-26,193.8769
2024-04-27,192.8986
2024-04-28,192.4475
2024-04-29,193.2375
2024-04-30,195.435
2024-05-01,197.6151
2024-05-02,202.0347
2024-05-03,206.7199
2024-05-04,210.6713
2024-05-05,214.0466
2024-05-06,216.9111
2024-05-07,219.1682
2024-05-08,221.0337
2024-05-09,222.8206
2024-05-10,224.6063
2024-05-11,226.0736
2024-05-12,227.4575
2024-05-13,228.7606
2024-05-14,229.6898
2024-05-15,230.5255
2024-05-16,231.0711
2024-05-17,231.48
2024-05-18,231.5554
2024-05-19,231.3945
2024-05-20,231.0998
2024-05-21,230.6512
2024-05-22,230.2566
2024-05-23,229.5893
2024-05-24,228.9508
2024-05-25,228.4414
2024-05-26,228.0445
2024-05-27,227.9894
2024-05-28,228.1758
2024-05-29,229.0082
2024-05-30,231.4512
2024-05-31,234.4791
2024-06-01,236.6603
2024-06-02,238.3881
2024-06-03,239.455
2024-06-04,240.1402
2024-06-05,241.2057
2024-06-06,240.9832
2024-06-07,240.3484
2024-06-08,240.4631
2024-06-09,241.1043
2024-06-10,241.36
2024-06-11,240.9116
2024-06-12,240.6281
2024-06-13,240.212
2024-06-14,239.8103
2024-06-15,241.0586
2024-06-16,245.1979
2024-06-17,248.1618
2024-06-18,251.0569
2024-06-19,252.9081
2024-06-20,253.5144
2024-06-21,253.2956
2024-06-22,252.9152
2024-06-23,252.4577
2024-06-24,251.5807
2024-06-25,250.5583
2024-06-26,249.414
2024-06-27,248.2444
2024-06-28,247.1752
2024-06-29,246.1744
2024-06-30,245.1041
2024-07-01,243.5985
2024-07-02,241.934
2024-07-03,240.2192
2024-07-04,238.9599
2024-07-05,238.1635
2024-07-06,238.1528
2024-07-07,239.12
2024-07-08,239.3365
2024-07-09,238.3751
2024-07-10,237.8584
2024-07-11,237.7903
2024-07-12,237.3419
2024-07-13,237.5357
2024-07-14,238.9086
2024-07-15,239.9466
2024-07-16,240.2766
2024-07-17,240.3664
2024-07-18,240.047
2024-07-19,239.2432
2024-07-20,238.2603
2024-07-21,237.5076
2024-07-22,237.0371
2024-07-23,236.4272
2024-07-24,235.9106
2024-07-25,235.3473
2024-07-26,234.4647
2024-07-27,233.2342
2024-07-28,232.2595
2024-07-29,231.5338
2024-07-30,230.4431
2024-07-31,229.1839
2024-08-01,227.6522
2024-08-02,225.9839
2024-08-03,224.5847
2024-08-04,224.5261
2024-08-05,223.297
2024-08-06,221.7326
2024-08-07,220.4538
2024-08-08,219.1087
2024-08-09,218.3437
2024-08-10,219.0598
2024-08-11,219.5616
2024-08-12,218.6581
2024-08-13,217.3548
2024-08-14,216.2788
2024-08-15,215.6604
2024-08-16,215.0909
2024-08-17,214.0497
2024-08-18,213.0556
2024-08-19,212.0374
2024-08-20,211.3457
2024-08-21,212.0094
2024-08-22,212.9177
2024-08-23,214.0777
2024-08-24,215.608
2024-08-25,217.3357
2024-08-26,218.9481
2024-08-27,219.4547
2024-08-28,219.4058
2024-08-29,219.1891
2024-08-30,219.1996
2024-08-31,219.8389
2024-09-01,220.3734
2024-09-02,220.8521
2024-09-03,221.6278
2024-09-04,223.0422
2024-09-05,224.3767
2024-09-06,225.5964
2024-09-07,226.5257
2024-09-08,227.2461
2024-09-09,228.262
2024-09-10,229.0584
2024-09-11,230.0126
2024-09-12,230.9849
2024-09-13,231.7383
2024-09-14,232.2585
2024-09-15,232.8582
2024-09-16,233.8907
2024-09-17,234.4899
2024-09-18,234.4754
2024-09-19,234.8091
2024-09-20,235.0853
2024-09-21,235.2504
2024-09-22,235.3787
2024-09-23,235.5018
2024-09-24,235.681
2024-09-25,235.2289
2024-09-26,234.2925
2024-09-27,233.862
2024-09-28,233.4208
2024-09-29,232.3416
2024-09-30,231.3652
2024-10-01,230.5436
2024-10-02,229.0153
2024-10-03,227.4513
2024-10-04,225.8583
2024-10-05,224.2368
2024-10-06,222.7339
2024-10-07,221.2748
2024-10-08,220.1324
2024-10-09,219.8076
2024-10-10,219.7621
2024-10-11,219.1751
2024-10-12,218.6301
2024-10-13,219.9542
2024-10-14,220.653
2024-10-15,220.0241
2024-10-16,219.6118
2024-10-17,219.6013
2024-10-18,220.0137
2024-10-19,221.2014
2024-10-20,223.4616
2024-10-21,226.6583
2024-10-22,229.2808
2024-10-23,231.2324
2024-10-24,232.5742
2024-10-25,233.5069
2024-10-26,233.0728
2024-10-27,232.9588
2024-10-28,232.914
2024-10-29,232.4952
2024-10-30,231.8244
2024-10-31,231.5661
2024-11-01,232.0756
2024-11-02,231.7275
2024-11-03,230.7016
2024-11-04,229.4962
2024-11-05,228.1651
2024-11-06,226.8199
2024-11-07,225.3704
2024-11-08,223.8529
2024-11-09,222.4312
2024-11-10,221.0206
2024-11-11,219.4894
2024-11-12,217.9558
2024-11-13,216.3696
2024-11-14,214.7835
2024-11-15,213.1134
2024-11-16,211.7229
